Date,strategy_ret_5d,strategy_ret_5d_after_cost,model,cumulative_return
2015-04-15,0.006918332049963855,0.005918332049963855,short_term_reversal,0.11246681975897221
2015-04-16,0.009924292139234594,0.008924292139234593,short_term_reversal,0.1223947986537064
2015-04-17,0.0312684939240644,0.030268493924064402,short_term_reversal,0.1563679987971578
2015-04-20,-0.0021794665435091874,-0.0031794665435091875,short_term_reversal,0.15269136543299755
2015-04-21,-0.004831301657956861,-0.005831301657956861,short_term_reversal,0.14596967436263553
2015-04-22,0.0028799681681058553,0.0018799681681058553,short_term_reversal,0.148124060872052
2015-04-23,-0.007175121058970646,-0.008175121058970645,short_term_reversal,0.13873800768370592
2015-04-24,0.008363141278667609,0.007363141278667609,short_term_reversal,0.1471226965136696
2015-04-27,0.0010423119135748492,4.231191357484919e-05,short_term_reversal,0.14717123347006433
2015-04-28,-0.00992302370722975,-0.010923023707229751,short_term_reversal,0.13464065489061872
2015-04-29,-0.011917298138090344,-0.012917298138090345,short_term_reversal,0.1199841632717984
2015-04-30,0.015268709908155244,0.014268709908155243,short_term_reversal,0.1359648923992518
2015-05-01,0.01265963488545454,0.011659634885454542,short_term_reversal,0.14920982828732177
2015-05-04,-0.0034151552326513413,-0.004415155232651341,short_term_reversal,0.1441358885005446
2015-05-05,0.012381732810475245,0.011381732810475245,short_term_reversal,0.15715813748233343
2015-05-06,0.014168663822146006,0.013168663822146005,short_term_reversal,0.1723963639838988
2015-05-07,0.012800075239547919,0.01180007523954792,short_term_reversal,0.18623072928948115
2015-05-08,-0.0005017894918245736,-0.0015017894918245736,short_term_reversal,0.18444926044535492
2015-05-11,0.011666359684278751,0.010666359684278752,short_term_reversal,0.19708302228504282
2015-05-12,-0.015650078214799423,-0.016650078214799423,short_term_reversal,0.17715149633438831
2015-05-13,-0.009325393388849822,-0.010325393388849823,short_term_reversal,0.16499694405646248
2015-05-14,-0.005667087878593411,-0.006667087878593411,short_term_reversal,0.1572298070521454
2015-05-15,-0.013115304932300327,-0.014115304932300326,short_term_reversal,0.14089515544885733
2015-05-18,-0.023093232339199545,-0.024093232339199546,short_term_reversal,0.11340730339396088
2015-05-19,-0.017758633657301143,-0.018758633657301144,short_term_reversal,0.09252130367822997
2015-05-20,-0.01103328111892158,-0.01203328111892158,short_term_reversal,0.0793746877026591
2015-05-21,-0.00928045543850366,-0.010280455438503661,short_term_reversal,0.06827822432428321
2015-05-22,-0.0076400453455056465,-0.008640045345505647,short_term_reversal,0.05904825202450503
2015-05-26,0.018198289782709418,0.017198289782709417,short_term_reversal,0.07726207075669445
2015-05-27,0.0004062977193052042,-0.0005937022806947958,short_term_reversal,0.07662249780838026
2015-05-28,-0.01130343221916272,-0.012303432219162719,short_term_reversal,0.06337634588096908
2015-05-29,0.00798164307077121,0.00698164307077121,short_term_reversal,0.07080045997781093
2015-06-01,-0.008462171763990662,-0.00946217176399066,short_term_reversal,0.06066836210054061
2015-06-02,-0.013424361093468283,-0.014424361093468282,short_term_reversal,0.04536889864518501
2015-06-03,-0.019709104667142027,-0.020709104667142028,short_term_reversal,0.023720244707366778
2015-06-04,0.0014462327601543557,0.00044623276015435566,short_term_reversal,0.024177062217788592
2015-06-05,-0.009282968889801086,-0.010282968889801087,short_term_reversal,0.01364548134935517
2015-06-08,-0.00560584738693187,-0.00660584738693187,short_term_reversal,0.006949493995108247
2015-06-09,0.0005226724259322779,-0.0004773275740677221,short_term_reversal,0.006468849235930829
2015-06-10,-0.004184123452262942,-0.005184123452262942,short_term_reversal,0.001251190470634711
2015-06-11,0.005733969308711204,0.004733969308711204,short_term_reversal,0.005991082876633191
2015-06-12,0.013092562031327906,0.012092562031327907,short_term_reversal,0.018156092449281624
2015-06-15,0.002421554629703535,0.0014215546297035352,short_term_reversal,0.019603456956263754
2015-06-16,0.0019238117620924155,0.0009238117620924155,short_term_reversal,0.02054537862247008
2015-06-17,0.005897729889605845,0.004897729889605845,short_term_reversal,0.025543734227048365
2015-06-18,-0.008872228671357401,-0.0098722286713574,short_term_reversal,0.015419331970281114
2015-06-19,-0.008775594729613756,-0.009775594729613757,short_term_reversal,0.0054930041003244945
2015-06-22,0.001915305131552505,0.0009153051315525049,short_term_reversal,0.006413337006717645
2015-06-23,0.012974973150541516,0.011974973150541517,short_term_reversal,0.018465109695719795
2015-06-24,0.00249034169365312,0.0014903416936531198,short_term_reversal,0.01998297071223032
2015-06-25,0.017515650354515834,0.016515650354515833,short_term_reversal,0.03682865282407399
2015-06-26,0.012319179842992795,0.011319179842992796,short_term_reversal,0.04856470281175773
2015-06-29,0.010697910778424764,0.009697910778424763,short_term_reversal,0.05873358974503162
2015-06-30,-0.0367790418128724,-0.0377790418128724,short_term_reversal,0.018735649189361547
2015-07-01,-0.04093140319713097,-0.04193140319713097,short_term_reversal,-0.02398136606808854
2015-07-02,-0.011698941051257555,-0.012698941051257556,short_term_reversal,-0.036375769165318816
2015-07-06,0.008279625810133258,0.007279625810133258,short_term_reversal,-0.029360945343264833
2015-07-07,-0.0038288959424140545,-0.0048288959424140545,short_term_reversal,-0.0340480603358454
